,BATTER,NAME,YEAR,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP,TEAM
534,26776,Skeeter Newsome,1940,704,2606,2366,595,182.0,0.0,240,7,743,159,0.0,0.0,4.0,0,0,0,132,44,525,0,0,0,0,0,35.0,17.0,newsosk01,26776,4.8999999999999995,BOS
535,26781,Simon Nicholls,1900,309,1267,1133,284,58.0,0.0,144,4,340,65,0.0,0.0,2.0,0,0,1,51,25,230,0,0,0,0,0,27.0,0.0,nichosi01,26781,3.1,PHA
536,26854,Leo Norris,1930,270,1055,962,252,112.0,0.0,109,20,377,60,0.0,0.0,3.0,0,0,0,112,24,141,0,0,0,0,0,7.0,0.0,norrile01,26854,-0.6,PHI
537,26895,Eddie O'Brien,1950,231,605,554,131,25.0,0.0,64,0,149,37,20.0,0.0,3.0,5,0,0,2,11,108,6,57,0,63,0,11.0,7.0,o'bried01,26895,-0.057846500000000016,PIT
538,26941,Charley O'Leary,1900,691,2588,2348,521,147.0,0.0,231,3,624,114,0.0,0.0,21.0,0,0,0,16,54,616,1,0,1,2,0,54.0,0.0,o'leach01,26941,0.7000000000000002,DET
539,26944,Ollie O'Mara,1910,412,1639,1478,341,77.0,0.0,166,2,412,86,0.0,0.0,15.0,0,0,0,0,123,264,0,0,0,0,0,46.0,12.0,o'marol01,26944,-1.0,BRO
540,27037,Ivy Olson,1910,1052,4325,3952,1007,283.0,0.0,475,7,1228,195,0.0,0.0,28.0,0,0,32,88,151,735,8,0,2,10,0,135.0,25.0,olsoniv01,27037,5.3,BRO
541,27037,Ivy Olson,1920,522,2305,2159,568,163.0,0.0,255,6,715,90,0.0,0.0,8.0,0,0,2,200,4,319,0,0,0,0,0,21.0,21.0,olsoniv01,27037,0.4,BRO
542,27119,Ray Oyler,1960,518,1416,1241,219,85.0,7.0,108,15,315,132,122.0,10.0,9.0,0,0,1,11,1,489,0,0,0,0,0,2.0,6.0,oylerra01,27119,1.2831293,DET
543,27139,Jose Pagan,1960,1044,3338,3050,767,314.0,32.0,328,37,1036,200,161.0,39.0,20.0,0,1,1,9,198,657,76,0,6,82,0,44.0,33.0,paganjo01,27139,7.561786200000001,SFG
544,27176,Freddy Parent,1900,1241,5252,4709,1255,451.0,0.0,608,19,1631,302,0.0,0.0,49.0,0,0,0,12,7,1125,33,43,10,86,0,170.0,0.0,parenfr01,27176,35.8,BOS
545,27230,Freddie Patek,1960,208,756,668,163,50.0,4.0,79,7,203,65,50.0,15.0,3.0,0,0,0,0,1,198,2,0,3,5,0,33.0,15.0,patekfr01,27230,1.9080669999999997,PIT
546,27230,Freddie Patek,1970,1329,5143,4542,1094,401.0,37.0,613,29,1465,442,425.0,17.0,27.0,0,0,0,0,0,1306,0,0,0,0,0,344.0,110.0,patekfr01,27230,16.914682,KCR
547,27271,Dickey Pearce,1870,291,1361,1328,333,134.0,0.0,217,2,368,33,0.0,0.0,0.0,2,0,1,3,2,287,2,0,1,3,0,13.0,4.0,pearcdi01,27271,8.599999999999998,STL
548,27287,Roger Peckinpaugh,1910,1017,4261,3725,919,330.0,0.0,453,21,1191,369,0.0,0.0,15.0,0,0,0,0,0,1010,0,0,0,0,0,147.0,33.0,peckiro01,27287,24.700000000000003,NYY
549,27287,Roger Peckinpaugh,1920,995,4122,3508,957,409.0,0.0,553,27,1235,445,0.0,0.0,7.0,0,0,2,0,0,972,0,0,0,0,0,58.0,41.0,peckiro01,27287,20.200000000000003,WSH
550,27299,Eddie Pellagrini,1940,280,922,827,187,65.0,0.0,93,10,256,74,0.0,0.0,5.0,0,0,0,0,56,209,0,0,0,0,0,6.0,5.0,pellaed01,27299,-2.9000000000000004,BOS
551,27301,Barney Pelty,1900,208,595,555,84,24.0,0.0,34,0,93,16,0.0,0.0,4.0,194,0,1,3,0,6,1,1,2,4,0,5.0,0.0,peltyba01,27301,-1.6,SLB
552,27311,Roberto Pena,1960,334,1256,1159,288,81.0,6.0,117,7,357,71,65.0,6.0,7.0,0,0,12,33,27,253,0,0,0,0,0,4.0,10.0,penaro01,27311,2.2511254000000003,CHC
553,27311,Roberto Pena,1970,253,808,748,179,73.0,4.0,57,6,234,43,36.0,7.0,3.0,0,0,57,16,42,134,0,0,0,0,0,6.0,7.0,penaro01,27311,-1.515217,MIL
554,27334,Marty Perez,1970,918,3447,3118,768,241.0,20.0,310,22,986,243,233.0,10.0,10.0,0,0,0,432,32,458,0,0,0,0,0,11.0,17.0,perezma01,27334,1.9763602500000008,ATL
555,27364,Johnny Pesky,1940,746,3498,3048,964,269.0,0.0,561,9,1211,378,0.0,0.0,15.0,0,0,0,0,311,433,0,0,0,0,0,44.0,33.0,peskyjo01,27364,23.6,BOS
556,27364,Johnny Pesky,1950,524,2018,1697,491,135.0,1.0,306,8,621,284,0.0,0.0,10.0,0,0,0,137,149,158,0,0,0,0,0,9.0,16.0,peskyjo01,27364,9.359613400000002,BOS
557,27369,John Peters,1870,388,1754,1742,518,200.0,0.0,272,3,616,12,0.0,0.0,0.0,1,0,0,59,0,332,0,0,0,0,0,14.0,8.0,peterjo01,27369,10.6,CHC
558,27369,John Peters,1880,227,964,951,230,49.0,0.0,101,0,257,13,0.0,0.0,0.0,0,0,0,1,0,225,0,0,1,1,0,0.0,0.0,peterjo01,27369,3.1,PIT
559,27387,Rico Petrocelli,1960,662,2589,2281,581,302.0,19.0,282,100,1008,255,225.0,30.0,14.0,0,0,1,0,6,632,0,0,0,0,0,6.0,13.0,petrori01,27387,18.0712801,BOS
560,27432,Marr Phillips,1880,134,575,567,144,19.0,0.0,55,0,183,7,0.0,0.0,1.0,0,0,0,0,0,134,0,0,0,0,0,0.0,0.0,phillma01,27432,2.1,DTN
561,27433,Mike Phillips,1970,582,1642,1497,363,133.0,17.0,147,11,481,110,94.0,16.0,9.0,0,0,0,169,94,275,0,0,0,0,0,11.0,11.0,phillmi01,27433,-0.17728599999999994,NYM
562,27441,Rob Picciolo,1970,341,907,860,193,56.0,3.0,88,6,250,14,13.0,1.0,2.0,0,0,0,25,17,294,1,0,0,1,0,4.0,6.0,picciro01,27441,-3.04864653,OAK
563,27441,Rob Picciolo,1980,389,813,768,188,53.0,3.0,104,11,258,11,11.0,0.0,1.0,0,0,14,86,34,237,1,0,1,2,2,5.0,5.0,picciro01,27441,-1.080511,OAK
564,27505,Pinky Pittinger,1920,373,1038,959,252,83.0,0.0,118,1,293,37,0.0,0.0,6.0,0,0,0,71,77,136,19,4,4,27,0,27.0,12.0,pittipi01,27505,-1.5999999999999996,BOS
565,27535,Jimmy Pofahl,1940,225,847,764,168,70.0,0.0,65,2,225,76,0.0,0.0,0.0,0,0,0,19,14,182,0,0,0,0,0,7.0,3.0,pofahji01,27535,-2.4,WSH
566,27545,Gus Polidor,1980,204,435,413,88,34.0,1.0,33,2,108,12,12.0,0.0,3.0,0,0,0,39,64,94,0,0,1,1,2,3.0,0.0,polidgu01,27545,-0.2336826,CAL
567,27665,Greg Pryor,1970,230,773,706,192,50.0,6.0,89,5,247,46,45.0,1.0,3.0,0,0,0,63,43,148,0,0,0,0,0,6.0,5.0,pryorgr01,27665,3.0778849000000004,CHW
568,27719,Rey Quinones,1980,451,1668,1533,373,159.0,16.0,173,29,547,89,86.0,3.0,11.0,0,0,0,0,0,444,0,0,0,0,4,5.0,11.0,quinore01,27719,0.565916,SEA
569,27733,John Radcliff,1870,157,825,812,229,113.0,0.0,198,2,285,13,0.0,0.0,0.0,0,0,2,6,33,109,0,1,14,15,0,9.0,5.0,radcljo01,27733,2.4,BAL
570,27769,Domingo Ramos,1980,408,951,860,201,68.0,4.0,87,6,252,65,61.0,4.0,6.0,0,0,24,66,108,179,1,0,0,1,3,6.0,7.0,ramosdo01,27769,1.1195964000000005,SEA
571,27803,Johnny Rawlings,1910,524,1943,1708,390,115.0,0.0,167,5,464,139,0.0,0.0,13.0,0,0,0,181,11,279,8,1,23,32,0,56.0,0.0,rawlijo01,27803,2.5,BSN
572,27806,Irv Ray,1890,141,633,557,166,78.0,0.0,100,1,206,69,0.0,0.0,7.0,0,0,0,0,0,78,0,0,64,64,0,39.0,0.0,rayir01,27806,2.4000000000000004,BAL
573,27853,Pee Wee Reese,1940,987,4321,3672,981,408.0,0.0,609,52,1360,581,0.0,0.0,11.0,0,0,0,0,0,983,0,0,0,0,0,108.0,0.0,reesepe01,27853,33.8,BRO
574,27853,Pee Wee Reese,1950,1179,5149,4386,1189,477.0,19.0,729,74,1678,629,196.0,3.0,15.0,0,0,0,0,115,1031,0,0,0,0,0,124.0,45.0,reesepe01,27853,27.9783599,BRO
575,27939,Craig Reynolds,1970,467,1758,1603,429,116.0,12.0,170,10,548,75,72.0,3.0,8.0,0,0,0,1,0,457,0,0,0,0,0,27.0,19.0,reynocr01,27939,2.18790661,PIT
576,27939,Craig Reynolds,1980,1024,3105,2863,713,261.0,25.0,310,32,993,152,121.0,31.0,1.0,2,0,20,67,58,783,3,0,1,4,0,31.0,13.0,reynocr01,27939,6.523536099999999,HOU
577,27959,Hal Rhyne,1920,291,1009,880,225,94.0,0.0,108,2,290,74,0.0,0.0,10.0,0,0,0,111,12,164,0,0,1,1,0,5.0,1.0,rhyneha01,27959,0.8,PIT
578,27959,Hal Rhyne,1930,364,1288,1151,283,98.0,0.0,144,0,366,110,0.0,0.0,7.0,0,0,0,20,17,311,0,0,0,0,0,8.0,10.0,rhyneha01,27959,2.5,BOS
579,27972,Lee Richard,1970,239,535,492,103,29.0,2.0,71,2,133,33,31.0,2.0,1.0,0,0,0,34,25,96,0,22,1,23,8,12.0,12.0,richale01,27972,1.7544109,CHW
580,27981,Danny Richardson,1890,558,2389,2231,561,256.0,0.0,322,12,707,143,0.0,0.0,11.0,0,0,0,275,6,280,0,0,0,0,0,105.0,0.0,richada01,27981,3.8999999999999995,BRO
581,27996,John Richmond,1880,349,1449,1346,331,48.0,0.0,179,4,426,98,0.0,0.0,5.0,0,0,0,0,0,252,0,93,5,98,0,0.0,0.0,richmjo01,27996,6.8999999999999995,BSN
582,28026,Topper Rigney,1920,694,2841,2326,669,312.0,0.0,324,13,899,377,0.0,0.0,5.0,0,0,0,0,14,660,0,0,0,0,0,44.0,36.0,rigneto01,28026,16.000000000000004,DET
583,28040,Cal Ripken Jr.,1980,1315,5680,5055,1402,744.0,54.0,793,204,2328,553,531.0,22.0,16.0,0,0,0,0,77,1238,0,0,0,0,0,19.0,22.0,ripkeca01,28040,41.111886,BAL
584,28040,Cal Ripken Jr.,1990,1475,6348,5710,1589,827.0,60.0,768,198,2528,527,443.0,84.0,45.0,0,0,0,0,414,1064,0,0,0,0,0,17.0,15.0,ripkeca01,28040,27.672214,BAL
585,28046,Swede Risberg,1910,350,1331,1161,272,110.0,0.0,143,4,369,117,0.0,0.0,10.0,0,0,29,12,24,273,0,0,3,3,0,40.0,0.0,risbesw01,28046,1.7,CHW
586,28046,Swede Risberg,1920,126,506,458,122,65.0,0.0,53,2,169,31,0.0,0.0,2.0,0,0,0,0,0,124,0,0,0,0,0,12.0,10.0,risbesw01,28046,1.4,CHW
587,28066,Phil Rizzuto,1940,837,3553,3166,872,327.0,0.0,450,22,1130,294,0.0,0.0,24.0,0,0,0,0,0,828,0,0,0,0,0,85.0,35.0,rizzuph01,28066,20.7,NYY
588,28066,Phil Rizzuto,1950,824,3158,2650,716,236.0,2.0,427,16,935,357,27.0,1.0,25.0,0,0,0,2,0,819,0,0,0,0,0,64.0,23.0,rizzuph01,28066,14.4136263,NYY
589,28070,Roxey Roach,1910,177,680,608,151,54.0,0.0,67,3,203,52,0.0,0.0,3.0,0,0,0,5,0,160,9,0,0,9,0,26.0,0.0,roachro01,28070,2.3,NYY
590,28089,Andre Robertson,1980,254,778,724,182,54.0,5.0,80,5,237,26,26.0,0.0,4.0,0,0,0,55,35,176,0,0,0,0,1,4.0,8.0,roberan01,28089,0.6825856,NYY
591,28107,Craig Robinson,1970,292,789,718,157,42.0,6.0,80,0,184,42,38.0,4.0,3.0,0,0,0,25,3,233,0,0,0,0,0,12.0,4.0,robincr01,28107,-0.03628499999999973,ATL
592,28141,Pat Rockett,1970,152,459,411,88,28.0,1.0,33,1,103,40,35.0,5.0,3.0,0,0,0,0,0,137,0,0,0,0,0,2.0,4.0,rockepa01,28141,-2.41839293,ATL
593,28143,Andre Rodgers,1960,729,2438,2144,537,201.0,15.0,221,34,774,245,220.0,25.0,16.0,0,0,66,4,44,515,5,0,2,7,0,20.0,19.0,rodgean01,28143,7.5278951,CHC
594,28168,Billy Rogell,1930,1207,5093,4418,1210,532.0,0.0,668,39,1682,590,0.0,0.0,17.0,0,0,0,2,39,1148,1,0,0,1,0,76.0,52.0,rogelbi01,28168,24.900000000000002,DET
595,28191,Stan Rojek,1940,378,1478,1325,356,91.0,0.0,176,4,434,122,0.0,0.0,5.0,0,0,0,13,13,332,0,0,0,0,0,30.0,0.0,rojekst01,28191,5.3,BRO
596,28191,Stan Rojek,1950,144,481,439,114,31.0,0.0,49,0,141,30,0.0,0.0,3.0,0,0,0,4,0,131,0,0,0,0,0,2.0,3.0,rojekst01,28191,0.1783737,PIT
597,28206,Ed Romero,1980,688,2001,1817,450,149.0,17.0,206,8,551,130,127.0,3.0,5.0,0,0,13,192,149,278,17,1,14,32,9,9.0,10.0,romered01,28206,-0.42514522,MIL
598,28236,Dave Rosello,1970,308,787,672,157,57.0,7.0,87,7,208,92,80.0,12.0,1.0,0,0,0,99,35,144,0,0,0,0,0,5.0,6.0,roselda01,28236,0.58165827,CHC
599,28280,Jack Rowe,1880,911,4033,3848,1118,560.0,0.0,679,26,1537,176,0.0,0.0,9.0,0,292,0,0,20,532,47,32,24,103,0,49.0,0.0,roweja01,28280,28.099999999999998,BUF
600,28280,Jack Rowe,1890,125,559,504,126,76.0,0.0,77,2,168,48,0.0,0.0,7.0,0,0,0,0,0,125,0,0,0,0,0,10.0,0.0,roweja01,28280,0.1,BUF
601,28330,Bill Russell,1970,1317,5182,4783,1279,430.0,35.0,527,34,1666,270,187.0,83.0,20.0,0,0,0,41,0,1140,6,32,97,135,0,110.0,50.0,russebi01,28330,20.8614971,LAD
602,28330,Bill Russell,1980,766,2600,2323,599,182.0,15.0,234,7,732,191,169.0,22.0,15.0,0,0,0,21,6,606,49,19,20,88,0,53.0,18.0,russebi01,28330,8.75148195,LAD
603,28349,Blondy Ryan,1930,386,1409,1330,318,133.0,0.0,127,8,404,57,0.0,0.0,2.0,0,0,0,33,93,264,0,0,0,0,0,6.0,0.0,ryanbl01,28349,1.1,NYG
604,28385,Angel Salazar,1980,383,932,886,188,59.0,4.0,69,2,239,19,18.0,1.0,3.0,0,0,0,3,1,374,0,0,0,0,0,6.0,6.0,salazan01,28385,-0.8520661,KCR
605,28414,Heinie Sand,1920,848,3529,3033,781,251.0,0.0,457,18,1044,382,0.0,0.0,15.0,0,0,0,0,69,772,0,0,0,0,0,21.0,8.0,sandhe01,28414,0.3999999999999997,PHI
606,28435,Rafael Santana,1980,661,2170,2008,494,153.0,8.0,185,12,614,138,104.0,34.0,5.0,0,0,0,10,4,632,0,0,0,0,0,3.0,7.0,santara01,28435,1.7114987000000002,NYM
607,28470,Lou Say,1880,266,1158,1123,261,43.0,0.0,172,5,333,35,0.0,0.0,0.0,0,0,0,1,0,265,0,0,0,0,0,0.0,0.0,saylo01,28470,-0.7999999999999999,BAL
608,28508,George Scharein,1930,381,1400,1300,311,119.0,0.0,126,2,382,65,0.0,0.0,2.0,0,0,0,39,1,340,0,0,0,0,0,28.0,0.0,scharge01,28508,-5.1,PHI
609,28521,Frank Scheibeck,1890,290,1229,1049,256,110.0,0.0,178,2,318,160,0.0,0.0,11.0,0,0,0,4,5,269,8,1,0,9,0,85.0,0.0,scheifr01,28521,0.9000000000000001,WHS
610,28580,Dick Schofield,1950,315,473,416,81,26.0,2.0,83,4,115,51,49.0,0.0,0.0,0,0,0,28,2,101,0,0,3,3,0,3.0,8.0,schofdi01,28580,0.06672499999999998,STL
611,28580,Dick Schofield,1960,873,2806,2440,576,164.0,13.0,286,15,743,306,290.0,16.0,22.0,0,0,0,101,63,535,5,0,4,9,0,9.0,20.0,schofdi01,28580,8.052024999999999,PIT
612,28596,Heinie Schuble,1920,157,511,476,116,56.0,0.0,64,6,169,26,0.0,0.0,2.0,0,0,0,0,2,151,0,0,0,0,0,3.0,2.0,schubhe01,28596,-1.2,DET
613,28648,Everett Scott,1910,788,3031,2742,652,223.0,0.0,249,2,797,123,0.0,0.0,7.0,0,0,0,1,1,785,0,0,0,0,0,52.0,21.0,scottev01,28648,11.3,BOS
614,28648,Everett Scott,1920,866,3342,3095,803,328.0,0.0,303,18,1042,120,0.0,0.0,11.0,0,0,0,0,2,858,0,0,0,0,0,17.0,39.0,scottev01,28648,5.0,NYY
615,28725,Joe Sewell,1920,1404,6162,5268,1698,820.0,0.0,813,30,2260,613,0.0,0.0,60.0,0,0,0,15,171,1216,0,0,0,0,0,70.0,63.0,seweljo01,28725,44.099999999999994,CLE
616,28783,Danny Shay,1900,231,886,775,186,62.0,0.0,89,2,228,88,0.0,0.0,10.0,0,0,0,54,0,164,0,2,0,2,0,52.0,0.0,shayda01,28783,2.3,STL
617,28889,Frank Shugart,1890,638,2835,2599,700,337.0,0.0,421,20,995,190,0.0,0.0,29.0,0,2,0,0,16,443,2,165,19,186,0,119.0,0.0,shugafr01,28889,4.500000000000001,PIT
618,28889,Frank Shugart,1900,107,455,415,104,47.0,0.0,62,2,143,28,0.0,0.0,2.0,0,0,0,0,0,107,0,0,0,0,0,12.0,0.0,shugafr01,28889,0.7,CHW
619,28978,Gordon Slade,1930,437,1504,1372,353,123.0,0.0,147,8,459,84,0.0,0.0,14.0,0,0,0,59,32,316,8,0,0,8,0,12.0,0.0,sladego01,28978,2.3,BRO
620,29005,Roy Smalley,1940,259,906,838,195,71.0,0.0,82,12,291,59,0.0,0.0,5.0,0,0,0,0,0,256,0,0,0,0,0,2.0,0.0,smallro01,29005,0.7,CHC
621,29005,Roy Smalley,1950,613,2042,1806,406,234.0,3.0,195,49,662,198,57.0,6.0,13.0,0,0,2,8,1,564,0,0,0,0,0,2.0,0.0,smallro01,29005,3.19968982,CHC
622,29006,Roy Smalley,1970,692,3015,2554,653,305.0,26.0,350,55,952,345,328.0,17.0,8.0,0,1,1,57,0,635,0,0,0,0,0,15.0,20.0,smallro02,29006,14.091343999999998,MIN
623,29006,Roy Smalley,1980,961,3579,3103,801,389.0,28.0,395,108,1285,426,396.0,30.0,6.0,0,0,33,1,188,434,0,0,0,0,272,12.0,14.0,smallro02,29006,12.854525,MIN
624,29026,Bob Smith,1920,451,1357,1280,314,140.0,0.0,122,5,411,44,0.0,0.0,1.0,159,0,0,23,23,207,0,1,0,1,0,14.0,13.0,smithbo02,29026,0.8,BSN
625,29069,Germany Smith,1880,637,2636,2527,638,319.0,0.0,384,20,901,107,0.0,0.0,2.0,1,1,0,43,2,592,1,0,1,2,0,110.0,0.0,smithge01,29069,11.200000000000001,BRO
626,29069,Germany Smith,1890,1075,4372,4035,959,481.0,0.0,523,27,1279,301,0.0,0.0,14.0,0,0,0,0,0,1075,0,0,0,0,0,125.0,0.0,smithge01,29069,10.500000000000002,CIN
627,29085,Jimmy Smith,1910,265,841,766,165,80.0,0.0,75,7,237,47,0.0,0.0,5.0,0,0,0,44,17,176,3,3,4,10,0,15.0,0.0,smithji01,29085,-2.0999999999999996,CHI
628,29160,Jerry Snyder,1950,266,690,630,145,47.0,2.0,60,3,176,46,21.0,0.0,1.0,0,0,0,70,1,140,0,0,0,0,0,7.0,3.0,snydeje01,29160,0.9123404,WSH
629,29218,Chris Speier,1970,1295,5240,4581,1128,465.0,31.0,509,73,1607,566,515.0,51.0,26.0,0,0,1,12,6,1265,0,0,0,0,0,28.0,27.0,speiech01,29218,26.04947,SFG
630,29218,Chris Speier,1980,965,2915,2575,631,255.0,13.0,261,39,890,281,226.0,55.0,9.0,0,0,1,126,178,635,0,0,0,0,0,14.0,27.0,speiech01,29218,5.7048452,MON
631,29224,Daryl Spencer,1950,719,2844,2542,616,287.0,19.0,296,74,972,259,206.0,10.0,10.0,0,0,0,306,57,370,0,0,0,0,0,10.0,5.0,spencda01,29224,7.8872137,NYG
632,29224,Daryl Spencer,1960,379,1362,1147,285,141.0,8.0,161,31,429,190,175.0,15.0,10.0,0,0,0,16,165,188,0,0,0,0,0,3.0,2.0,spencda01,29224,6.661478999999999,LAD
633,29288,Virgil Stallcup,1940,298,1156,1115,269,110.0,0.0,90,6,363,27,0.0,0.0,2.0,0,0,0,0,0,290,0,0,0,0,0,3.0,0.0,stallvi01,29288,-1.6,CIN
634,29288,Virgil Stallcup,1950,289,975,944,228,104.0,0.0,81,16,325,24,0.0,0.0,0.0,0,0,0,0,0,266,0,0,0,0,0,6.0,4.0,stallvi01,29288,1.0913485799999998,CIN
635,29305,Fred Stanley,1970,583,1336,1148,254,87.0,4.0,134,8,308,144,140.0,4.0,4.0,0,0,1,102,28,454,1,0,0,1,0,8.0,5.0,stanlfr01,29305,0.7676342999999999,NYY
636,29305,Fred Stanley,1980,216,522,459,90,29.0,1.0,61,2,110,49,49.0,0.0,3.0,0,0,0,25,12,179,0,0,0,0,0,2.0,1.0,stanlfr01,29305,-0.8826949999999998,OAK
637,29381,Vern Stephens,1940,1154,5001,4476,1290,824.0,0.0,708,177,2088,495,0.0,0.0,4.0,0,0,0,0,4,1126,9,0,3,12,0,19.0,15.0,stephve01,29381,35.2,SLB
638,29403,Glen Stewart,1940,243,825,742,158,53.0,0.0,56,2,198,61,0.0,0.0,2.0,0,1,8,19,89,114,0,0,0,0,0,1.0,0.0,stewagl01,29403,-1.2999999999999998,PHI
639,29431,Kevin Stocker,1990,736,2788,2430,628,224.0,15.0,299,21,843,262,217.0,45.0,46.0,0,0,0,0,0,729,0,0,0,0,0,44.0,23.0,stockke01,29431,8.247699999999998,PHI
640,29479,Alan Strange,1930,196,714,631,144,67.0,0.0,50,1,180,69,0.0,0.0,0.0,0,0,0,0,0,190,0,0,0,0,0,3.0,1.0,stranal01,29479,-0.7999999999999999,SLB
641,29496,George Strickland,1950,939,3219,2782,626,281.0,15.0,301,35,869,357,145.0,3.0,10.0,0,0,2,139,127,665,0,0,0,0,0,12.0,10.0,stricge01,29496,7.619599300000001,CLE
642,29535,Bobby Sturgeon,1940,420,1279,1220,313,80.0,0.0,106,1,388,34,0.0,0.0,1.0,0,0,0,102,12,283,0,0,0,0,0,7.0,0.0,sturgbo01,29535,1.4000000000000001,CHC
643,29575,Joe Sullivan,1890,415,1845,1656,495,227.0,0.0,289,11,631,117,0.0,0.0,48.0,0,0,0,15,3,302,56,39,2,97,0,51.0,0.0,sullijo01,29575,1.8,PHI
644,29580,John Sullivan,1940,605,2088,1833,422,162.0,0.0,203,1,495,216,0.0,0.0,1.0,0,0,0,11,23,531,0,0,0,0,0,18.0,11.0,sullijo06,29580,-4.4,WSH
645,29624,Dale Sveum,1980,373,1437,1319,326,181.0,9.0,162,41,521,93,89.0,4.0,3.0,0,0,0,27,65,282,0,0,0,0,1,7.0,9.0,sveumda01,29624,0.20501999999999995,MIL
646,29624,Dale Sveum,1990,489,1373,1207,271,159.0,16.0,143,28,434,134,126.0,8.0,3.0,0,0,71,26,152,160,2,0,0,2,12,3.0,9.0,sveumda01,29624,-0.2044856000000001,PIT
647,29694,Lee Tannehill,1910,212,831,749,182,70.0,0.0,77,1,224,44,0.0,0.0,5.0,0,0,28,27,16,141,0,0,0,0,0,3.0,0.0,tannele01,29694,4.800000000000001,CHW
648,29722,Jackie Tavener,1920,632,2432,2131,543,243.0,0.0,254,13,776,186,0.0,0.0,10.0,0,0,0,0,0,626,0,0,0,0,0,46.0,31.0,tavenja01,29722,3.9,DET
649,29724,Frank Taveras,1970,877,3398,3111,793,174.0,10.0,399,2,980,207,198.0,9.0,21.0,0,0,0,0,0,868,0,0,0,0,0,248.0,84.0,taverfr01,29724,6.10528414,PIT
650,29724,Frank Taveras,1980,273,1001,932,236,40.0,6.0,104,0,287,42,42.0,0.0,3.0,0,0,0,19,0,245,0,0,0,0,0,52.0,22.0,taverfr01,29724,-3.085713,NYM
651,29783,Garry Templeton,1970,515,2240,2153,654,205.0,13.0,313,20,908,62,52.0,10.0,4.0,0,0,0,0,0,509,0,0,0,0,0,99.0,52.0,templga01,29783,9.347612000000002,STL
652,29783,Garry Templeton,1980,1308,5134,4787,1256,438.0,26.0,510,38,1672,279,155.0,124.0,5.0,0,0,0,0,2,1279,0,0,0,0,0,139.0,71.0,templga01,29783,13.127352000000002,SDP
653,29783,Garry Templeton,1990,256,834,781,186,85.0,7.0,70,12,267,34,24.0,10.0,0.0,0,0,25,0,17,176,0,0,2,2,0,4.0,6.0,templga01,29783,-0.2307379,SDP
654,29805,Zeb Terry,1910,253,967,847,190,52.0,0.0,83,0,236,74,0.0,0.0,11.0,0,0,0,0,0,248,0,0,0,0,0,17.0,0.0,terryze01,29805,3.6999999999999997,CHW
655,29825,Tommy Thevenow,1920,447,1646,1506,353,139.0,0.0,149,2,434,94,0.0,0.0,4.0,0,0,1,0,3,442,0,0,0,0,0,17.0,3.0,theveto01,29825,-0.40000000000000013,STL
656,29825,Tommy Thevenow,1930,782,2838,2658,677,317.0,0.0,231,0,790,116,0.0,0.0,7.0,0,0,0,188,168,406,0,0,0,0,0,6.0,0.0,theveto01,29825,-5.1,PIT
657,29833,Andres Thomas,1980,493,1895,1825,432,198.0,12.0,156,37,619,48,37.0,11.0,3.0,0,0,0,0,0,476,0,0,0,0,0,20.0,17.0,thomaan01,29833,0.9281158000000002,ATL
658,29873,Danny Thompson,1970,694,2411,2218,550,194.0,19.0,189,15,687,120,114.0,6.0,8.0,0,0,0,99,106,478,0,0,0,0,4,8.0,11.0,thompda01,29873,-1.204122,MIN
659,29942,Joe Tinker,1900,1112,4409,3985,998,457.0,0.0,481,21,1338,243,0.0,0.0,6.0,0,0,0,0,28,1082,0,0,1,1,0,229.0,0.0,tinkejo01,29942,33.5,CHC
660,29942,Joe Tinker,1910,694,2743,2456,692,326.0,0.0,293,10,936,173,0.0,0.0,4.0,0,0,0,5,15,663,0,0,0,0,0,107.0,12.0,tinkejo01,29942,19.6,CHC
661,29969,Wayne Tolleson,1980,790,2530,2248,548,129.0,10.0,289,9,666,213,213.0,0.0,8.0,0,0,0,279,140,364,1,2,0,3,7,107.0,41.0,tollewa01,29969,0.05507309999999965,TEX
662,29977,Phil Tomney,1880,146,552,496,98,42.0,0.0,76,4,131,53,0.0,0.0,3.0,0,0,0,0,0,146,0,0,0,0,0,37.0,0.0,tomneph01,29977,-0.4,LOU
663,29985,Bert Tooley,1910,196,789,698,151,66.0,0.0,89,3,193,72,0.0,0.0,2.0,0,0,0,0,0,190,0,0,0,0,0,30.0,0.0,toolebe01,29985,-1.4,BRO
664,29986,Specs Toporcer,1920,546,1777,1566,437,151.0,0.0,223,9,584,150,0.0,0.0,14.0,0,0,3,105,95,249,0,0,1,1,0,22.0,9.0,toporsp01,29986,5.799999999999999,STL
665,29997,Gil Torres,1940,346,1356,1271,320,119.0,0.0,99,0,382,53,0.0,0.0,1.0,5,0,4,17,143,176,0,0,0,0,0,20.0,13.0,torregi01,29997,0.4000000000000001,WSH
666,29998,Hector Torres,1960,162,568,535,115,32.0,0.0,49,2,135,20,18.0,2.0,0.0,0,0,0,1,0,149,0,0,0,0,0,2.0,3.0,torrehe01,29998,-0.537636,HOU
